epoch,step,train_acc,train_loss
5,4399,0.46875,0.6956064701080322
5,4449,0.53125,0.6901772618293762
5,4499,0.53125,0.6924921870231628
5,4549,0.5,0.6950755715370178
5,4599,0.53125,0.6934057474136353
5,4649,0.59375,0.6900078654289246
5,4699,0.46875,0.6974246501922607
5,4749,0.375,0.694509744644165
5,4799,0.4375,0.6954830288887024
5,4849,0.4375,0.6937244534492493
5,4899,0.40625,0.6979725360870361
6,4949,0.5,0.6941723823547363
6,4999,0.65625,0.6913270950317383
6,5049,0.5625,0.6914040446281433
6,5099,0.53125,0.693623960018158
6,5149,0.59375,0.6893212795257568
6,5199,0.375,0.6968533992767334
6,5249,0.625,0.6883846521377563
6,5299,0.625,0.6900128126144409
6,5349,0.5625,0.6914141178131104
6,5399,0.46875,0.6930851936340332
6,5449,0.75,0.6899372339248657
6,5499,0.625,0.6901707649230957
6,5549,0.59375,0.6916497349739075
6,5599,0.5625,0.6741924285888672
6,5649,0.59375,0.6923642158508301
6,5699,0.53125,0.6928704977035522
7,5749,0.46875,0.694973349571228
7,5799,0.40625,0.6943928003311157
7,5849,0.5625,0.6923118829727173
7,5899,0.40625,0.6937215924263
7,5949,0.65625,0.6878212690353394
7,5999,0.59375,0.6906400322914124
7,6049,0.625,0.6887628436088562
7,6099,0.59375,0.6881508231163025
7,6149,0.3125,0.700103759765625
7,6199,0.625,0.691270112991333
7,6249,0.65625,0.6910339593887329
7,6299,0.625,0.6905984878540039
7,6349,0.59375,0.6902233362197876
7,6399,0.71875,0.6711256504058838
7,6449,0.53125,0.6930285692214966
7,6499,0.625,0.6920517683029175
8,6549,0.4375,0.6936624646186829
8,6599,0.34375,0.6950104832649231
8,6649,0.53125,0.6932598948478699
8,6699,0.34375,0.6966030597686768
8,6749,0.46875,0.6942272782325745
8,6799,0.625,0.6878047585487366
8,6849,0.375,0.6982657313346863
8,6899,0.40625,0.6988965272903442
8,6949,0.40625,0.69755619764328
8,6999,0.625,0.6899274587631226
8,7049,0.40625,0.6939914226531982
8,7099,0.34375,0.6963013410568237
8,7149,0.625,0.6884267330169678
8,7199,0.75,0.6865812540054321
8,7249,0.375,0.6937943696975708
8,7299,0.40625,0.6946114301681519
8,7349,0.53125,0.6927655935287476
9,7399,0.5625,0.690459668636322
9,7449,0.34375,0.7033846378326416
9,7499,0.375,0.7006771564483643
9,7549,0.65625,0.6926755905151367
9,7599,0.625,0.6867141127586365
9,7649,0.625,0.6907374858856201
9,7699,0.53125,0.6915479898452759
9,7749,0.625,0.6918376088142395
9,7799,0.53125,0.6930285692214966
9,7849,0.5,0.6934739947319031
9,7899,0.5,0.6930540800094604
9,7949,0.46875,0.6942522525787354
9,7999,0.5,0.6938086748123169
9,8049,0.625,0.6870936751365662
9,8099,0.5,0.6930466890335083
9,8149,0.6875,0.6902521848678589
10,8199,0.6875,0.6889833807945251
10,8249,0.5,0.6929523944854736
10,8299,0.65625,0.6908731460571289
10,8349,0.53125,0.6926213502883911
10,8399,0.6875,0.687309980392456
10,8449,0.5625,0.6908507347106934
10,8499,0.53125,0.6918438076972961
10,8549,0.65625,0.6830693483352661
10,8599,0.53125,0.6923637986183167
10,8649,0.4375,0.6953791379928589
10,8699,0.59375,0.6908925771713257
10,8749,0.40625,0.6955909729003906
10,8799,0.5,0.6932278871536255
10,8849,0.4375,0.6934375762939453
10,8899,0.5,0.6935967803001404
10,8949,0.53125,0.7003419399261475
11,8999,0.34375,0.6961395144462585
11,9049,0.53125,0.6925914883613586
11,9099,0.5,0.6928655505180359
11,9149,0.53125,0.6926075220108032
11,9199,0.5625,0.6930495500564575
11,9249,0.34375,0.6981512308120728
11,9299,0.46875,0.6941218376159668
11,9349,0.46875,0.6947775483131409
11,9399,0.53125,0.6918790340423584
11,9449,0.59375,0.6906434297561646
11,9499,0.34375,0.6945852041244507
11,9549,0.4375,0.6938948631286621
11,9599,0.75,0.6863778233528137
11,9649,0.59375,0.6910969018936157
11,9699,0.40625,0.6933423280715942
11,9749,0.34375,0.6933664083480835
11,9799,0.53125,0.6927779912948608
12,9849,0.625,0.6916623115539551
12,9899,0.4375,0.6937860250473022
12,9949,0.875,0.6876676678657532
12,9999,0.71875,0.6910573840141296
12,10049,0.40625,0.6955803036689758
12,10099,0.25,0.6991816163063049
12,10149,0.40625,0.6958653926849365
12,10199,0.71875,0.686782717704773
12,10249,0.3125,0.6982159614562988
12,10299,0.6875,0.6888859272003174
12,10349,0.21875,0.6983610391616821
12,10399,0.5,0.6935135722160339
12,10449,0.375,0.697666347026825
12,10499,0.5,0.6931122541427612
12,10549,0.5625,0.6930035352706909
12,10599,0.59375,0.6930440664291382
13,10649,0.5625,0.6927169561386108
13,10699,0.40625,0.6934002637863159
13,10749,0.71875,0.690908670425415
13,10799,0.65625,0.6917853355407715
13,10849,0.5625,0.6918461322784424
13,10899,0.65625,0.6899081468582153
13,10949,0.46875,0.6942265033721924
13,10999,0.4375,0.6955886483192444
13,11049,0.46875,0.6945501565933228
13,11099,0.375,0.6959565877914429
13,11149,0.5625,0.6921041011810303
13,11199,0.28125,0.6974750757217407
13,11249,0.46875,0.694230318069458
13,11299,0.53125,0.6926364898681641
13,11349,0.34375,0.6939144134521484
13,11399,0.59375,0.6928441524505615
13,11449,0.4375,0.6976057291030884
14,11499,0.5,0.693610429763794
14,11549,0.375,0.694733738899231
14,11599,0.625,0.6909520626068115
14,11649,0.75,0.6895911693572998
14,11699,0.34375,0.6982589960098267
14,11749,0.53125,0.6917228698730469
14,11799,0.75,0.6838009357452393
14,11849,0.53125,0.6918567419052124
14,11899,0.5,0.693219006061554
14,11949,0.59375,0.6908887624740601
14,11999,0.5,0.6933770179748535
14,12049,0.59375,0.6907622814178467
14,12099,0.5625,0.6913647651672363
14,12149,0.375,0.6941686272621155
14,12199,0.59375,0.692639946937561
14,12249,0.59375,0.6925184726715088
15,12299,0.4375,0.6918925046920776
15,12349,0.28125,0.6961169242858887
15,12399,0.5625,0.6922224760055542
15,12449,0.375,0.6957970857620239
15,12499,0.625,0.6893998384475708
15,12549,0.625,0.6896601915359497
15,12599,0.53125,0.691241979598999
15,12649,0.40625,0.6948267817497253
15,12699,0.4375,0.6958643794059753
15,12749,0.53125,0.6926578879356384
15,12799,0.65625,0.6909592151641846
15,12849,0.46875,0.6937069892883301
15,12899,0.40625,0.6950869560241699
15,12949,0.375,0.6942155361175537
15,12999,0.28125,0.6948277354240417
15,13049,0.4375,0.6937158703804016
16,13099,0.40625,0.6938194036483765
16,13149,0.4375,0.6927891969680786
16,13199,0.40625,0.694054365158081
16,13249,0.5,0.6923620104789734
16,13299,0.4375,0.6939082145690918
16,13349,0.40625,0.6947073936462402
16,13399,0.46875,0.6939849257469177
16,13449,0.40625,0.6964378952980042
16,13499,0.5,0.69303297996521
16,13549,0.3125,0.6971977353096008
16,13599,0.625,0.6912001967430115
16,13649,0.53125,0.6928212642669678
16,13699,0.375,0.6959365010261536
16,13749,0.46875,0.6935437917709351
16,13799,0.625,0.6925203204154968
16,13849,0.59375,0.692889392375946
16,13899,0.46875,0.692969560623169
17,13949,0.34375,0.6933183670043945
17,13999,0.46875,0.6935738325119019
17,14049,0.375,0.6946911811828613
17,14099,0.625,0.6925703287124634
17,14149,0.34375,0.6967235803604126
17,14199,0.59375,0.6913254261016846
17,14249,0.59375,0.6909733414649963
17,14299,0.40625,0.6953655481338501
17,14349,0.4375,0.6947882771492004
17,14399,0.53125,0.693193793296814
17,14449,0.4375,0.694124698638916
17,14499,0.71875,0.6885988712310791
17,14549,0.4375,0.6943994760513306
17,14599,0.375,0.6947270631790161
17,14649,0.46875,0.6933053731918335
17,14699,0.40625,0.6943198442459106
18,14749,0.4375,0.6942391395568848
18,14799,0.53125,0.6973867416381836
18,14849,0.71875,0.6918432116508484
18,14899,0.625,0.6933462619781494
18,14949,0.5625,0.6927402019500732
18,14999,0.46875,0.6939136385917664
18,15049,0.5,0.6935645937919617
18,15099,0.375,0.6955839991569519
18,15149,0.59375,0.6911471486091614
18,15199,0.53125,0.692367672920227
18,15249,0.28125,0.6973387002944946
18,15299,0.3125,0.6973156929016113
18,15349,0.6875,0.6887874007225037
18,15399,0.28125,0.6963832378387451
18,15449,0.625,0.6916292309761047
18,15499,0.4375,0.6933402419090271
19,15549,0.59375,0.6928244829177856
19,15599,0.46875,0.6933715343475342
19,15649,0.46875,0.6935752630233765
19,15699,0.46875,0.693503201007843
19,15749,0.40625,0.6944616436958313
19,15799,0.5,0.6930655837059021
19,15849,0.5,0.6931201219558716
19,15899,0.375,0.6969429850578308
19,15949,0.53125,0.6923896074295044
19,15999,0.5625,0.6916491985321045
19,16049,0.59375,0.6913416981697083
19,16099,0.65625,0.6900047063827515
19,16149,0.53125,0.6922926902770996
19,16199,0.4375,0.6942659020423889
19,16249,0.46875,0.6925252676010132
19,16299,0.59375,0.6927961111068726
19,16349,0.5,0.6921870708465576
20,16399,0.5625,0.6927849054336548
20,16449,0.65625,0.6884474158287048
20,16499,0.5,0.6914754509925842
20,16549,0.46875,0.6931475400924683
20,16599,0.5625,0.6899013519287109
20,16649,0.3125,0.6983961462974548
20,16699,0.53125,0.6921045780181885
20,16749,0.6875,0.6880813837051392
20,16799,0.59375,0.6920431852340698
20,16849,0.53125,0.6922568678855896
20,16899,0.375,0.6951520442962646
20,16949,0.3125,0.6982362866401672
20,16999,0.34375,0.6977238655090332
20,17049,0.53125,0.6932275295257568
20,17099,0.53125,0.6927308440208435
20,17149,0.375,0.6938533186912537
21,17199,0.3125,0.6959479451179504
21,17249,0.53125,0.6934036016464233
21,17299,0.53125,0.6925119161605835
21,17349,0.375,0.6945688128471375
21,17399,0.625,0.6903159618377686
21,17449,0.4375,0.6941870450973511
21,17499,0.59375,0.6903577446937561
21,17549,0.4375,0.696148693561554
21,17599,0.375,0.6965786814689636
21,17649,0.53125,0.692740797996521
21,17699,0.34375,0.6957420706748962
21,17749,0.65625,0.6905343532562256
21,17799,0.5,0.6929491758346558
21,17849,0.46875,0.6936513781547546
21,17899,0.34375,0.6943042278289795
21,17949,0.46875,0.6932936906814575
22,17999,0.625,0.6927047967910767
22,18049,0.5,0.6929564476013184
22,18099,0.78125,0.6905040144920349
22,18149,0.53125,0.692642331123352
22,18199,0.6875,0.6909011006355286
22,18249,0.5625,0.6920856237411499
22,18299,0.40625,0.6953822374343872
22,18349,0.5,0.6942129135131836
22,18399,0.375,0.696482241153717
22,18449,0.5625,0.6917837858200073
22,18499,0.40625,0.695152997970581
22,18549,0.53125,0.6925337314605713
22,18599,0.375,0.6964184641838074
22,18649,0.59375,0.6909686326980591
22,18699,0.5625,0.6929504871368408
22,18749,0.71875,0.691622257232666
22,18799,0.5,0.6927506923675537
23,18849,0.625,0.6928287744522095
23,18899,0.71875,0.690493106842041
23,18949,0.46875,0.6947027444839478
23,18999,0.5,0.6931316256523132
23,19049,0.3125,0.6975534558296204
23,19099,0.53125,0.692679762840271
23,19149,0.53125,0.6922828555107117
23,19199,0.5,0.693629264831543
23,19249,0.28125,0.6984485387802124
23,19299,0.625,0.6902667880058289
23,19349,0.375,0.6949690580368042
23,19399,0.5,0.6929857730865479
23,19449,0.53125,0.6927459836006165
23,19499,0.375,0.6944587230682373
23,19549,0.625,0.6920777559280396
23,19599,0.25,0.6944960355758667
24,19649,0.5625,0.6932478547096252
24,19699,0.5,0.6932745575904846
24,19749,0.6875,0.6908277273178101
24,19799,0.46875,0.6933869123458862
24,19849,0.53125,0.6924501657485962
24,19899,0.53125,0.6927286386489868
24,19949,0.46875,0.6936765313148499
24,19999,0.3125,0.6985233426094055
24,20049,0.25,0.6985886693000793
24,20099,0.5625,0.6920180320739746
24,20149,0.59375,0.6916040182113647
24,20199,0.625,0.6909510493278503
24,20249,0.4375,0.6927056908607483
24,20299,0.4375,0.693875253200531
24,20349,0.53125,0.692310631275177
24,20399,0.5,0.6929057836532593
24,20449,1.0,0.6787837147712708
25,20499,0.5,0.693153977394104
25,20549,0.5,0.6927757263183594
25,20599,0.4375,0.6942151784896851
25,20649,0.5,0.6934072971343994
25,20699,0.3125,0.698167085647583
25,20749,0.53125,0.6925150156021118
25,20799,0.65625,0.6889286041259766
25,20849,0.6875,0.688187837600708
25,20899,0.53125,0.6924587488174438
25,20949,0.4375,0.6946489810943604
25,20999,0.6875,0.688665509223938
25,21049,0.53125,0.6922072768211365
25,21099,0.3125,0.6976965069770813
25,21149,0.625,0.6919407248497009
25,21199,0.34375,0.6943888664245605
25,21249,0.4375,0.693898618221283
26,21299,0.5625,0.693019688129425
26,21349,0.46875,0.6932966113090515
26,21399,0.40625,0.694709300994873
26,21449,0.34375,0.6950471997261047
26,21499,0.375,0.6960247755050659
26,21549,0.46875,0.693954586982727
26,21599,0.65625,0.6896793842315674
26,21649,0.5625,0.6917847990989685
26,21699,0.625,0.6903136968612671
26,21749,0.375,0.6955704689025879
26,21799,0.625,0.6907498836517334
26,21849,0.4375,0.6944665908813477
26,21899,0.375,0.6959673166275024
26,21949,0.40625,0.6943424940109253
26,21999,0.5625,0.6926237940788269
26,22049,0.59375,0.6935945749282837
27,22099,0.53125,0.6926586627960205
27,22149,0.46875,0.6933066844940186
27,22199,0.5,0.6955687999725342
27,22249,0.40625,0.6963140368461609
27,22299,0.5,0.6907656192779541
27,22349,0.59375,0.6921221017837524
27,22399,0.53125,0.690640926361084
27,22449,0.53125,0.6908689737319946
27,22499,0.65625,0.6850085258483887
27,22549,0.46875,0.6950026750564575
27,22599,0.3125,0.6954590082168579
27,22649,0.40625,0.6944903135299683
27,22699,0.46875,0.6928610801696777
27,22749,0.5625,0.6920596957206726
27,22799,0.40625,0.695580005645752
27,22849,0.3125,0.6984730958938599
27,22899,0.4375,0.6944707632064819
28,22949,0.71875,0.6877345442771912
28,22999,0.5,0.6970720887184143
28,23049,0.53125,0.6959136724472046
28,23099,0.5,0.6947932243347168
28,23149,0.4375,0.6992064118385315
28,23199,0.59375,0.6900230646133423
28,23249,0.71875,0.685576319694519
28,23299,0.34375,0.7003471851348877
28,23349,0.65625,0.6893676519393921
28,23399,0.46875,0.695270299911499
28,23449,0.3125,0.6987264156341553
28,23499,0.46875,0.6933733224868774
28,23549,0.46875,0.6915508508682251
28,23599,0.46875,0.6928198337554932
28,23649,0.375,0.694718599319458
28,23699,0.4375,0.6940146684646606
29,23749,0.3125,0.6949348449707031
29,23799,0.46875,0.6935504674911499
29,23849,0.5,0.6925379037857056
29,23899,0.5625,0.6917929649353027
29,23949,0.46875,0.6942722201347351
29,23999,0.6875,0.6897293329238892
29,24049,0.28125,0.6966197490692139
29,24099,0.46875,0.6934372782707214
29,24149,0.5,0.6934040188789368
29,24199,0.71875,0.6902391910552979
29,24249,0.6875,0.6895904541015625
29,24299,0.375,0.6958083510398865
29,24349,0.65625,0.6895387172698975
29,24399,0.78125,0.6894841194152832
29,24449,0.5625,0.6919549703598022
29,24499,0.5625,0.6929951310157776
