epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,9,0.53125,0.6910133361816406,,
0,,19,0.5,0.6939153671264648,,
0,,29,0.625,0.6833741068840027,,
0,,39,0.5,0.685114860534668,,
0,,49,0.5,0.7111353278160095,,
0,,59,0.34375,0.7271101474761963,,
0,,69,0.5625,0.6890968084335327,,
0,,79,0.25,0.742344081401825,,
0,,89,0.40625,0.7006931900978088,,
0,,99,0.59375,0.6827760338783264,,
0,,109,0.4375,0.687186598777771,,
0,,119,0.375,0.7025479078292847,,
0,,129,0.3125,0.7000443935394287,,
0,,139,0.5,0.6961384415626526,,
0,,149,0.4375,0.6922406554222107,,
0,,159,0.4375,0.7098096609115601,,
0,,169,0.53125,0.6947070360183716,,
0,,179,0.625,0.694485068321228,,
0,,189,0.375,0.7203277349472046,,
0,,199,0.46875,0.6990011930465698,,
0,,209,0.5,0.6989117860794067,,
0,,219,0.53125,0.6905326843261719,,
0,,229,0.5,0.6929072141647339,,
0,,239,0.3125,0.7001476287841797,,
0,,249,0.5,0.6942151784896851,,
0,,259,0.5,0.6908367872238159,,
0,,269,0.375,0.7030915021896362,,
0,,279,0.46875,0.6958948373794556,,
0,,289,0.6875,0.6866615414619446,,
0,,299,0.65625,0.6884994506835938,,
0,,309,0.5625,0.6913112998008728,,
0,,319,0.3125,0.6982132792472839,,
0,,329,0.59375,0.6845431327819824,,
0,,339,0.65625,0.6851158142089844,,
0,,349,0.5,0.6911532282829285,,
0,,359,0.53125,0.6919256448745728,,
0,,369,0.4375,0.69712233543396,,
0,,379,0.4375,0.6969658136367798,,
0,,389,0.375,0.6956256031990051,,
0,,399,0.5625,0.6881961822509766,,
0,,409,0.625,0.6858481764793396,,
0,,419,0.375,0.7024431228637695,,
0,,429,0.6875,0.6846519708633423,,
0,,439,0.5,0.690018355846405,,
0,,449,0.53125,0.6910846829414368,,
0,,459,0.5625,0.6919558048248291,,
0,,469,0.65625,0.6866509914398193,,
0,,479,0.53125,0.6872963309288025,,
0,,489,0.4375,0.6993698477745056,,
0,,499,0.5625,0.683914303779602,,
0,,509,0.46875,0.708124041557312,,
0,,519,0.4375,0.6972247958183289,,
0,,529,0.40625,0.69365394115448,,
0,,539,0.375,0.7081974744796753,,
0,,549,0.34375,0.712070107460022,,
0,,559,0.4375,0.6938561797142029,,
0,,569,0.625,0.688753068447113,,
0,,579,0.40625,0.7044299840927124,,
0,,589,0.5,0.6916300654411316,,
0,,599,0.46875,0.695723295211792,,
0,,609,0.4375,0.6958715915679932,,
0,,619,0.65625,0.6805817484855652,,
0,,629,0.53125,0.6904248595237732,,
0,,639,0.59375,0.6838154196739197,,
0,,643,,,0.4827253520488739,0.6951913833618164
,0.0009990143508499217,644,,,,
1,,649,0.3125,0.7003709077835083,,
1,,659,0.5,0.6937487125396729,,
1,,669,0.59375,0.6932839155197144,,
1,,679,0.53125,0.6939442157745361,,
1,,689,0.4375,0.6967678666114807,,
1,,699,0.375,0.7123206853866577,,
1,,709,0.46875,0.697537899017334,,
1,,719,0.5,0.6932160258293152,,
1,,729,0.75,0.6759425401687622,,
1,,739,0.5,0.6915688514709473,,
1,,749,0.5,0.6925363540649414,,
1,,759,0.625,0.6895108819007874,,
1,,769,0.5625,0.6879823803901672,,
1,,779,0.46875,0.6971263289451599,,
1,,789,0.5,0.6927329301834106,,
1,,799,0.59375,0.6938655376434326,,
1,,809,0.625,0.6872317790985107,,
1,,819,0.40625,0.6955529451370239,,
1,,829,0.4375,0.6979891657829285,,
1,,839,0.25,0.7003990411758423,,
1,,849,0.40625,0.6981324553489685,,
1,,859,0.3125,0.6994535326957703,,
1,,869,0.53125,0.6926341652870178,,
1,,879,0.59375,0.6910511255264282,,
1,,889,0.25,0.6978629231452942,,
1,,899,0.46875,0.6947608590126038,,
1,,909,0.34375,0.6988469362258911,,
1,,919,0.5,0.6918303966522217,,
1,,929,0.65625,0.6901717782020569,,
1,,939,0.59375,0.6913143396377563,,
1,,949,0.46875,0.6934055089950562,,
1,,959,0.34375,0.6956837177276611,,
1,,969,0.5,0.6894150972366333,,
1,,979,0.46875,0.6972573399543762,,
1,,989,0.5,0.691353440284729,,
1,,999,0.53125,0.6942567825317383,,
1,,1009,0.4375,0.6956928968429565,,
1,,1019,0.40625,0.6940036416053772,,
1,,1029,0.25,0.7010860443115234,,
1,,1039,0.5625,0.6872750520706177,,
1,,1049,0.5,0.6933887600898743,,
1,,1059,0.65625,0.6874250173568726,,
1,,1069,0.5625,0.6899793148040771,,
1,,1079,0.5625,0.6866992712020874,,
1,,1089,0.5625,0.6869021654129028,,
1,,1099,0.34375,0.7044458985328674,,
1,,1109,0.375,0.6962229609489441,,
1,,1119,0.53125,0.6897848844528198,,
1,,1129,0.6875,0.6843504309654236,,
1,,1139,0.21875,0.7399812936782837,,
1,,1149,0.4375,0.7199349999427795,,
1,,1159,0.71875,0.6493591666221619,,
1,,1169,0.625,0.6864551305770874,,
1,,1179,0.40625,0.695743203163147,,
1,,1189,0.5625,0.6912274956703186,,
1,,1199,0.4375,0.7001564502716064,,
1,,1209,0.375,0.6965091228485107,,
1,,1219,0.53125,0.6930779814720154,,
1,,1229,0.6875,0.6861122846603394,,
1,,1239,0.4375,0.6964941024780273,,
1,,1249,0.3125,0.6980948448181152,,
1,,1259,0.5625,0.6928437352180481,,
1,,1269,0.46875,0.69696044921875,,
1,,1279,0.375,0.7037080526351929,,
1,,1287,,,0.4827253520488739,0.6946089863777161
,0.0009960612933065818,1288,,,,
2,,1289,0.375,0.7007397413253784,,
2,,1299,0.4375,0.6929196715354919,,
2,,1309,0.5,0.6940169930458069,,
2,,1319,0.4375,0.6959249377250671,,
2,,1329,0.5625,0.691605806350708,,
2,,1339,0.40625,0.6994021534919739,,
2,,1349,0.625,0.6884942054748535,,
2,,1359,0.59375,0.6857225298881531,,
2,,1369,0.40625,0.7031686902046204,,
2,,1379,0.65625,0.6808621883392334,,
2,,1389,0.5,0.695225715637207,,
2,,1399,0.40625,0.6991604566574097,,
2,,1409,0.53125,0.6913584470748901,,
2,,1419,0.40625,0.702582597732544,,
2,,1429,0.5625,0.6890823841094971,,
2,,1439,0.53125,0.6971486806869507,,
2,,1449,0.59375,0.6921849846839905,,
2,,1459,0.4375,0.6932907104492188,,
2,,1469,0.46875,0.6934418678283691,,
2,,1479,0.46875,0.6931552886962891,,
2,,1489,0.46875,0.6942219734191895,,
2,,1499,0.46875,0.692545473575592,,
2,,1509,0.5625,0.6921122074127197,,
2,,1519,0.53125,0.6926683187484741,,
2,,1529,0.59375,0.6912263631820679,,
2,,1539,0.5,0.6910701394081116,,
2,,1549,0.5625,0.6891633868217468,,
2,,1559,0.625,0.6894921064376831,,
2,,1569,0.375,0.6955788135528564,,
2,,1579,0.53125,0.6953614950180054,,
2,,1589,0.5,0.6936025023460388,,
2,,1599,0.53125,0.6929911971092224,,
2,,1609,0.34375,0.6958909630775452,,
2,,1619,0.5,0.6947382688522339,,
2,,1629,0.46875,0.6938305497169495,,
2,,1639,0.5625,0.6920183300971985,,
2,,1649,0.59375,0.6934008598327637,,
2,,1659,0.5625,0.6919008493423462,,
2,,1669,0.625,0.6891676783561707,,
2,,1679,0.5625,0.6934961676597595,,
2,,1689,0.375,0.698614776134491,,
2,,1699,0.46875,0.6949137449264526,,
2,,1709,0.46875,0.6946055889129639,,
2,,1719,0.46875,0.696172833442688,,
2,,1729,0.5,0.692216157913208,,
2,,1739,0.5,0.6970788240432739,,
2,,1749,0.5,0.6937639117240906,,
2,,1759,0.46875,0.6944365501403809,,
2,,1769,0.46875,0.6934716105461121,,
2,,1779,0.75,0.6853798031806946,,
2,,1789,0.75,0.6821795701980591,,
2,,1799,0.4375,0.6992617249488831,,
2,,1809,0.5,0.6928707361221313,,
2,,1819,0.53125,0.6920696496963501,,
2,,1829,0.53125,0.6925672292709351,,
2,,1839,0.4375,0.6998350620269775,,
2,,1849,0.4375,0.6959166526794434,,
2,,1859,0.40625,0.7000378966331482,,
2,,1869,0.53125,0.6931097507476807,,
2,,1879,0.5,0.6958329677581787,,
2,,1889,0.5625,0.6924192309379578,,
2,,1899,0.59375,0.689963698387146,,
2,,1909,0.46875,0.6996772289276123,,
2,,1919,0.5625,0.690361499786377,,
2,,1929,0.53125,0.6908989548683167,,
2,,1931,,,0.4827253520488739,0.6946274638175964
,0.00099115248173898,1932,,,,
3,,1939,0.5,0.692837119102478,,
3,,1949,0.3125,0.695854663848877,,
3,,1959,0.5,0.6931121945381165,,
3,,1969,0.375,0.6937801241874695,,
3,,1979,0.53125,0.6933419704437256,,
3,,1989,0.5,0.6947557330131531,,
3,,1999,0.5,0.6934033632278442,,
3,,2009,0.625,0.6831401586532593,,
3,,2019,0.3125,0.7041258811950684,,
3,,2029,0.375,0.7008525133132935,,
3,,2039,0.46875,0.6966066360473633,,
3,,2049,0.6875,0.6850396990776062,,
3,,2059,0.5625,0.6915108561515808,,
3,,2069,0.375,0.7034361958503723,,
3,,2079,0.625,0.6886640787124634,,
3,,2089,0.46875,0.6955178380012512,,
3,,2099,0.6875,0.6914278268814087,,
3,,2109,0.46875,0.6923764944076538,,
3,,2119,0.6875,0.6891377568244934,,
3,,2129,0.40625,0.694616973400116,,
3,,2139,0.375,0.6946807503700256,,
3,,2149,0.46875,0.6941757202148438,,
3,,2159,0.40625,0.6938023567199707,,
3,,2169,0.28125,0.6940873861312866,,
3,,2179,0.53125,0.6934374570846558,,
3,,2189,0.53125,0.6936659216880798,,
3,,2199,0.625,0.6926966309547424,,
3,,2209,0.6875,0.69195157289505,,
3,,2219,0.53125,0.6917051672935486,,
3,,2229,0.5,0.6923648118972778,,
3,,2239,0.5,0.6934499740600586,,
3,,2249,0.5,0.6936442255973816,,
3,,2259,0.53125,0.6926087141036987,,
3,,2269,0.5625,0.6931833028793335,,
3,,2279,0.53125,0.6921212077140808,,
3,,2289,0.46875,0.6929501295089722,,
3,,2299,0.46875,0.6935279965400696,,
3,,2309,0.59375,0.6916541457176208,,
3,,2319,0.53125,0.6937141418457031,,
3,,2329,0.4375,0.6949685215950012,,
3,,2339,0.4375,0.6940914988517761,,
3,,2349,0.53125,0.6924167275428772,,
3,,2359,0.375,0.6964952349662781,,
3,,2369,0.3125,0.702405571937561,,
3,,2379,0.5625,0.6907447576522827,,
3,,2389,0.5,0.6939470767974854,,
3,,2399,0.53125,0.6929919719696045,,
3,,2409,0.4375,0.6945056319236755,,
3,,2419,0.40625,0.694926917552948,,
3,,2429,0.53125,0.6906728744506836,,
3,,2439,0.46875,0.7029305696487427,,
3,,2449,0.4375,0.7140586376190186,,
3,,2459,0.46875,0.6967828273773193,,
3,,2469,0.46875,0.6935151815414429,,
3,,2479,0.21875,0.6961328983306885,,
3,,2489,0.5,0.6927990317344666,,
3,,2499,0.6875,0.6908161044120789,,
3,,2509,0.5,0.6932404041290283,,
3,,2519,0.4375,0.6950270533561707,,
3,,2529,0.5,0.6926975250244141,,
3,,2539,0.65625,0.6917696595191956,,
3,,2549,0.53125,0.6921377182006836,,
3,,2559,0.59375,0.6882656216621399,,
3,,2569,0.375,0.7010595798492432,,
3,,2575,,,0.4827253520488739,0.6940642595291138
,0.0009843072889837512,2576,,,,
4,,2579,0.59375,0.6895356774330139,,
4,,2589,0.53125,0.6936993598937988,,
4,,2599,0.375,0.6936862468719482,,
4,,2609,0.5,0.6932662725448608,,
4,,2619,0.78125,0.6907433271408081,,
4,,2629,0.46875,0.6934874057769775,,
4,,2639,0.40625,0.6949508190155029,,
4,,2649,0.40625,0.6969365477561951,,
4,,2659,0.4375,0.6962329149246216,,
4,,2669,0.46875,0.6949974298477173,,
4,,2679,0.78125,0.6818943023681641,,
4,,2689,0.40625,0.6962107419967651,,
4,,2699,0.5625,0.6905668377876282,,
4,,2709,0.875,0.678981602191925,,
4,,2719,0.375,0.6972437500953674,,
4,,2729,0.53125,0.691254734992981,,
4,,2739,0.46875,0.6927040219306946,,
4,,2749,0.5625,0.6916611194610596,,
4,,2759,0.59375,0.6900800466537476,,
4,,2769,0.34375,0.6979101896286011,,
4,,2779,0.3125,0.6974723935127258,,
4,,2789,0.28125,0.6967069506645203,,
4,,2799,0.40625,0.6966071724891663,,
4,,2809,0.46875,0.6937713027000427,,
4,,2819,0.40625,0.6948745250701904,,
4,,2829,0.4375,0.6939128637313843,,
4,,2839,0.6875,0.6912305355072021,,
4,,2849,0.4375,0.6939599514007568,,
4,,2859,0.5625,0.6912904381752014,,
4,,2869,0.34375,0.6942533254623413,,
4,,2879,0.53125,0.6924606561660767,,
4,,2889,0.40625,0.6948219537734985,,
4,,2899,0.40625,0.6931383013725281,,
4,,2909,0.625,0.6921930313110352,,
4,,2919,0.34375,0.6940027475357056,,
4,,2929,0.375,0.6935865879058838,,
4,,2939,0.53125,0.6932623386383057,,
4,,2949,0.46875,0.6933640837669373,,
4,,2959,0.34375,0.6942845582962036,,
4,,2969,0.59375,0.692961573600769,,
4,,2979,0.46875,0.694343090057373,,
4,,2989,0.40625,0.6949551701545715,,
4,,2999,0.53125,0.6915262937545776,,
4,,3009,0.46875,0.694625198841095,,
4,,3019,0.5625,0.6911795735359192,,
4,,3029,0.5625,0.6918271780014038,,
4,,3039,0.46875,0.6938101053237915,,
4,,3049,0.4375,0.6988791227340698,,
4,,3059,0.53125,0.6922679543495178,,
4,,3069,0.53125,0.6855373382568359,,
4,,3079,0.5625,0.6770191192626953,,
4,,3089,0.5625,0.6844627261161804,,
4,,3099,0.53125,0.6909945011138916,,
4,,3109,0.46875,0.6933895945549011,,
4,,3119,0.28125,0.697105884552002,,
4,,3129,0.46875,0.6938339471817017,,
4,,3139,0.5,0.693711519241333,,
4,,3149,0.5,0.6934238076210022,,
4,,3159,0.46875,0.6936615109443665,,
4,,3169,0.46875,0.6931194067001343,,
4,,3179,0.5,0.6927298903465271,,
4,,3189,0.5625,0.6927488446235657,,
4,,3199,0.625,0.6886411905288696,,
4,,3209,0.46875,0.694015383720398,,
4,,3219,0.4375,0.6944358944892883,,
4,,3219,,,0.4827253520488739,0.6937918066978455
,0.0009755527298894294,3220,,,,
5,,3229,0.6875,0.6925114989280701,,
5,,3239,0.40625,0.6939988136291504,,
5,,3249,0.78125,0.6911739110946655,,
5,,3259,0.53125,0.6930508017539978,,
5,,3269,0.5,0.6928443312644958,,
5,,3279,0.65625,0.6900453567504883,,
5,,3289,0.625,0.6898482441902161,,
5,,3299,0.21875,0.7036668062210083,,
5,,3309,0.65625,0.6892671585083008,,
5,,3319,0.5,0.6939307451248169,,
5,,3329,0.46875,0.6949147582054138,,
5,,3339,0.65625,0.6884514093399048,,
5,,3349,0.53125,0.6912027597427368,,
5,,3359,0.53125,0.6916972398757935,,
5,,3369,0.4375,0.6957239508628845,,
5,,3379,0.5625,0.6910208463668823,,
5,,3389,0.5,0.6933152675628662,,
5,,3399,0.59375,0.6902571320533752,,
5,,3409,0.375,0.6975618600845337,,
5,,3419,0.53125,0.6920156478881836,,
5,,3429,0.5,0.693092942237854,,
5,,3439,0.625,0.691338062286377,,
5,,3449,0.53125,0.6933761239051819,,
5,,3459,0.40625,0.6963241100311279,,
5,,3469,0.5,0.6922488212585449,,
5,,3479,0.34375,0.6960965991020203,,
5,,3489,0.625,0.6924430727958679,,
5,,3499,0.53125,0.691832959651947,,
5,,3509,0.4375,0.6938704252243042,,
5,,3519,0.34375,0.6951634883880615,,
5,,3529,0.28125,0.6962727904319763,,
5,,3539,0.59375,0.6931554079055786,,
5,,3549,0.375,0.6941218376159668,,
5,,3559,0.4375,0.6934093236923218,,
5,,3569,0.4375,0.6935867071151733,,
5,,3579,0.59375,0.6922162771224976,,
5,,3589,0.625,0.6924742460250854,,
5,,3599,0.5,0.6926083564758301,,
