epoch,lr-AdamW,step,train_acc,train_loss,val_acc,val_loss
,0.001,0,,,,
0,,9,0.65625,0.6742827296257019,,
0,,19,0.5,0.6936795711517334,,
0,,29,0.78125,0.6286195516586304,,
0,,39,0.53125,0.6839654445648193,,
0,,49,0.5,0.7043675780296326,,
0,,59,0.34375,0.8130055069923401,,
0,,69,0.625,0.6951946020126343,,
0,,79,0.21875,0.7519240379333496,,
0,,89,0.34375,0.7189822196960449,,
0,,99,0.5,0.6881660223007202,,
0,,109,0.5,0.70094233751297,,
0,,119,0.53125,0.6872984766960144,,
0,,129,0.65625,0.6873742938041687,,
0,,139,0.53125,0.7029355764389038,,
0,,149,0.5,0.6931194067001343,,
0,,159,0.46875,0.6992228031158447,,
0,,169,0.4375,0.6959912776947021,,
0,,179,0.625,0.6864359974861145,,
0,,189,0.34375,0.7092166543006897,,
0,,199,0.53125,0.6958410739898682,,
0,,209,0.5,0.6909486055374146,,
0,,219,0.40625,0.6986568570137024,,
0,,229,0.53125,0.6906840205192566,,
0,,239,0.34375,0.7000253200531006,,
0,,249,0.4375,0.69850754737854,,
0,,259,0.59375,0.689292311668396,,
0,,269,0.5625,0.690075695514679,,
0,,279,0.625,0.6833928823471069,,
0,,289,0.53125,0.6928727626800537,,
0,,299,0.5,0.6929593682289124,,
0,,309,0.53125,0.6875627636909485,,
0,,319,0.5625,0.6907868981361389,,
0,,329,0.5625,0.6922105550765991,,
0,,339,0.84375,0.6804041862487793,,
0,,349,0.53125,0.6973980069160461,,
0,,359,0.59375,0.6905057430267334,,
0,,369,0.5,0.6890367269515991,,
0,,379,0.5625,0.6899709105491638,,
0,,389,0.40625,0.6997456550598145,,
0,,399,0.5625,0.6908627152442932,,
0,,409,0.65625,0.685800313949585,,
0,,419,0.34375,0.7025106549263,,
0,,429,0.5625,0.688226580619812,,
0,,439,0.5,0.6965819001197815,,
0,,449,0.625,0.689026415348053,,
0,,459,0.59375,0.6884663701057434,,
0,,469,0.40625,0.6997553110122681,,
0,,479,0.5,0.6994883418083191,,
0,,489,0.4375,0.6896839141845703,,
0,,499,0.5625,0.6909120678901672,,
0,,509,0.46875,0.7030887007713318,,
0,,519,0.4375,0.702364981174469,,
0,,529,0.46875,0.6922035217285156,,
0,,539,0.4375,0.7009345293045044,,
0,,549,0.34375,0.7104349732398987,,
0,,559,0.375,0.696029782295227,,
0,,569,0.5625,0.6965861916542053,,
0,,579,0.40625,0.7051990628242493,,
0,,589,0.5625,0.6918514966964722,,
0,,599,0.59375,0.6923013925552368,,
0,,609,0.46875,0.6931496858596802,,
0,,619,0.65625,0.6835217475891113,,
0,,629,0.53125,0.6945462822914124,,
0,,639,0.625,0.6860472559928894,,
0,,643,,,0.4827253520488739,0.6942628622055054
,0.0009990143508499217,644,,,,
1,,649,0.46875,0.6963884830474854,,
1,,659,0.5625,0.6941206455230713,,
1,,669,0.53125,0.6899110078811646,,
1,,679,0.5,0.6993048191070557,,
1,,689,0.4375,0.7046130895614624,,
1,,699,0.375,0.7053248882293701,,
1,,709,0.4375,0.6996043920516968,,
1,,719,0.5,0.6936065554618835,,
1,,729,0.78125,0.6801061630249023,,
1,,739,0.34375,0.6955423355102539,,
1,,749,0.53125,0.6912496089935303,,
1,,759,0.5625,0.6890208721160889,,
1,,769,0.40625,0.6941339373588562,,
1,,779,0.5,0.6939401030540466,,
1,,789,0.5,0.6903471350669861,,
1,,799,0.40625,0.6963284611701965,,
1,,809,0.53125,0.6910104155540466,,
1,,819,0.4375,0.6979460716247559,,
1,,829,0.34375,0.7021965980529785,,
1,,839,0.28125,0.7051393985748291,,
1,,849,0.4375,0.6963459849357605,,
1,,859,0.4375,0.6973363161087036,,
1,,869,0.40625,0.6975706815719604,,
1,,879,0.59375,0.691978931427002,,
1,,889,0.3125,0.6991899013519287,,
1,,899,0.3125,0.6987504363059998,,
1,,909,0.34375,0.6998435258865356,,
1,,919,0.65625,0.6902643442153931,,
1,,929,0.71875,0.6895816922187805,,
1,,939,0.59375,0.6936930418014526,,
1,,949,0.46875,0.6971768736839294,,
1,,959,0.53125,0.6909706592559814,,
1,,969,0.5625,0.689293384552002,,
1,,979,0.4375,0.7004217505455017,,
1,,989,0.5625,0.6924677491188049,,
1,,999,0.4375,0.6930276155471802,,
1,,1009,0.59375,0.691699743270874,,
1,,1019,0.28125,0.7009361982345581,,
1,,1029,0.34375,0.7018173933029175,,
1,,1039,0.59375,0.6890644431114197,,
1,,1049,0.40625,0.7018307447433472,,
1,,1059,0.625,0.6865484714508057,,
1,,1069,0.53125,0.6911803483963013,,
1,,1079,0.53125,0.6891491413116455,,
1,,1089,0.59375,0.6870344877243042,,
1,,1099,0.34375,0.7040700316429138,,
1,,1109,0.34375,0.6971835494041443,,
1,,1119,0.375,0.7022750973701477,,
1,,1129,0.65625,0.6646662354469299,,
1,,1139,0.1875,0.7624830007553101,,
1,,1149,0.4375,0.7128445506095886,,
1,,1159,0.65625,0.660322368144989,,
1,,1169,0.46875,0.6944819688796997,,
1,,1179,0.34375,0.7003106474876404,,
1,,1189,0.5625,0.6933097839355469,,
1,,1199,0.40625,0.6977688074111938,,
1,,1209,0.375,0.69791579246521,,
1,,1219,0.40625,0.7023154497146606,,
1,,1229,0.625,0.6862745881080627,,
1,,1239,0.40625,0.695785403251648,,
1,,1249,0.53125,0.6895662546157837,,
1,,1259,0.53125,0.6866627335548401,,
1,,1269,0.4375,0.7010733485221863,,
1,,1279,0.34375,0.7046605348587036,,
1,,1287,,,0.4827253520488739,0.6940157413482666
,0.0009960612933065818,1288,,,,
2,,1289,0.4375,0.6947413682937622,,
2,,1299,0.65625,0.6870012283325195,,
2,,1309,0.65625,0.6814968585968018,,
2,,1319,0.4375,0.6983428001403809,,
2,,1329,0.53125,0.6927191615104675,,
2,,1339,0.40625,0.700337827205658,,
2,,1349,0.625,0.684744119644165,,
2,,1359,0.59375,0.6842703819274902,,
2,,1369,0.40625,0.7046284079551697,,
2,,1379,0.65625,0.6819981336593628,,
2,,1389,0.5,0.6939384937286377,,
2,,1399,0.40625,0.698387086391449,,
2,,1409,0.5625,0.6909460425376892,,
2,,1419,0.375,0.6942132115364075,,
2,,1429,0.5625,0.6913632154464722,,
2,,1439,0.53125,0.6937163472175598,,
2,,1449,0.4375,0.6949904561042786,,
2,,1459,0.5625,0.6933441162109375,,
2,,1469,0.5,0.6932845115661621,,
2,,1479,0.46875,0.6949113011360168,,
2,,1489,0.4375,0.6950990557670593,,
2,,1499,0.5,0.6929762363433838,,
2,,1509,0.59375,0.6908038854598999,,
2,,1519,0.59375,0.6911342144012451,,
2,,1529,0.6875,0.6886179447174072,,
2,,1539,0.5625,0.6929281949996948,,
2,,1549,0.5,0.6940915584564209,,
2,,1559,0.5,0.6928596496582031,,
2,,1569,0.25,0.6986267566680908,,
2,,1579,0.53125,0.6913482546806335,,
2,,1589,0.5625,0.6918659210205078,,
2,,1599,0.46875,0.6954302787780762,,
